17-3602-CHX-A-R-00R047;Châteauroux - Zone centrifugation;3602401;None;160
17-3602-CHX-A-R-00R048;Châteauroux - SAS navettes;3602110;None;401
17-3602-CHX-A-R-00R050;Châteauroux - SAS entrée public;3602401;None;401
17-3602-CHX-A-S;Chateauroux - Sous Sol;3602401;None;401
17-3602-CHX-A-S-00S001;Chateauroux - Sous sol Sud;3602401;None;401
17-3602-CHX-A-S-00S002;Chateauroux - Sous sol Chaufferie;3602401;None;401
17-3602-CHX-A-T;Chateauroux - Terrasse;3602401;None;401
17-3602-CHX-A-T-TB;Chateauroux - Terrasse Basse;3602401;None;401
17-3602-CHX-A-T-TH;Chateauroux - Terrasse Haute;3602401;None;401
17-3602-CHX-I;En attente informatique Chateauroux;3602420;None;420
17-3602-CHX-M;Chateauroux - Métrologie;0;None;0
17-3701;Zone analytique de Tours Bretonneau;0;None;0
17-3701-TBR;Site de Tours Bretonneau;0;None;0
17-3701-TBR-A;Tours Bretonneau - Batiment A;3701401;None;401
17-3701-TBR-A-1;Tours Bret - Niveau 1;3701401;None;401
17-3701-TBR-A-1-001001;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-1-001002;Tours Bret - Bureau  Responsa IHR;3701401;None;150
17-3701-TBR-A-1-001003;Tours Bret - Bur. Cadre Technique HLA;3701401;None;213
17-3701-TBR-A-1-001004;Tours Bret - Bureau techniciens HLA;3701401;None;213
17-3701-TBR-A-1-001006;Tours Bret - Labo Histo-Compatibilité;3701401;None;213
17-3701-TBR-A-1-001007;Tours Bret - Labo post-amplification;3701401;None;213
17-3701-TBR-A-1-001008;Tours Bret - Bureau Techniciens HLA;3701401;None;213
17-3701-TBR-A-1-001009;Tours Bret - Secrétariat HLA;3701401;None;213
17-3701-TBR-A-1-001010;Tours Bret - Vestiaire femmes;3701401;None;430
17-3701-TBR-A-1-001011;Tours Bret - Laboratoire HLA;3701401;None;213
17-3701-TBR-A-1-001012;Tours Bret - WC handicapés;3701401;None;430
17-3701-TBR-A-1-001013;Tours Bret - Local électrique;3701401;None;401
17-3701-TBR-A-1-001014;Tours Bret - WC femmes;3701401;None;430
17-3701-TBR-A-1-001015;Tours Bret - WC hommes;3701401;None;430
17-3701-TBR-A-1-001016;Tours Bret - Vestiaire hommes;3701401;None;430
17-3701-TBR-A-1-001017;Tours Bret - Laboratoire Recherche HLA;3701401;None;213
17-3701-TBR-A-1-001018;Tours Bret - Bureau Libre;3701401;None;413
17-3701-TBR-A-1-001019;Tours Bret - local disponible;3701401;None;0
17-3701-TBR-A-1-001025;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-1-001026;Tours Bret - Labo. Biologi moléculaire 1;3701401;None;213
17-3701-TBR-A-1-001027;Tours Bret - Labo. Biologi moléculaire 2;3701401;None;213
17-3701-TBR-A-1-001028;Tours Bret - Sas;3701401;None;213
17-3701-TBR-A-1-001029;Tours Bret - Laverie;3701401;None;400
17-3701-TBR-A-1-001030;Tours Bret - Laboratoire Post PCR HLA;3701401;None;213
17-3701-TBR-A-1-001031;Tours Bret - Bureau HLA;3701401;None;213
17-3701-TBR-A-1-001033;Tours Bret - Labo contrôle qualité;3701401;None;140
17-3701-TBR-A-1-001034;Tours Bret - Local Congélateurs HLA;3701401;None;213
17-3701-TBR-A-1-001035;Tours Bret - Labo contrôle qualité;3701401;None;140
17-3701-TBR-A-1-001036;Tours Bret - Bureau Responsable CQ;3701401;None;140
17-3701-TBR-A-1-001037;Tours Bret - Responsable HLA;3701401;None;213
17-3701-TBR-A-1-001038;Tours Bret - Ascenceur Hors service;3701401;None;401
17-3701-TBR-A-1-001039;Tours Bret - C.F. Pallas +4°C;3701401;None;213
17-3701-TBR-A-1-001040;Tours Bret - Local ménage;3701401;None;400
17-3701-TBR-A-1-001041;CHRU Tours - CRB - Congélateurs;3701253;None;253
17-3701-TBR-A-1-001042;CHRU Tours - CRB - Réserve;3701253;None;253
17-3701-TBR-A-1-001043;CHRU Tours - CRB - Bureau;3701253;None;253
17-3701-TBR-A-1-001044;CHRU Tours - CRB - Laboratoire;3701253;None;253
17-3701-TBR-A-1-001050;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-1-001051;Tours Bret - Salle réunion;3701401;None;413
17-3701-TBR-A-1-001052;Tours Bret - Secrétariat Site;3701401;None;413
17-3701-TBR-A-1-001053;Tours Bret - Local photocopie;3701401;None;413
17-3701-TBR-A-1-001054;Tours Bret - Bureau Responsable site;3701401;None;413
17-3701-TBR-A-1-001055;Tours Bret - Bureau HLA;3701401;None;213
17-3701-TBR-A-1-001060;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-1-001061;Tours Bret - Bureau Responsa & Adj  LICT;3701401;None;240
17-3701-TBR-A-1-001062;Tours Bret - Bureau Service Informatique;3701401;None;420
17-3701-TBR-A-1-001063;Tours Bret - Salle de réunion;3701401;None;413
17-3701-TBR-A-1-001064;Tours Bret - Bur. Cadre Technique LPPT;3701401;None;253
17-3701-TBR-A-1-001065;Tours Bret - Bureau IRP;3701401;None;418
17-3701-TBR-A-1-001066;Tours Bret - Bureau IRP;3701401;None;418
17-3701-TBR-A-1-001067;Tours Bret - WC femmes;3701401;None;430
17-3701-TBR-A-1-001068;Tours Bret - WC hommes;3701401;None;430
17-3701-TBR-A-1-001069;Tours Bret - local photocopieur LPPT;3701401;None;253
17-3701-TBR-A-1-001070;Tours Bret - Liaisons internet et EFS;3701401;None;413
17-3701-TBR-A-1-001071;Tours Bret - Archives;3701401;None;413
17-3701-TBR-A-1-001072;Tours Bret - Réserve mobilier;3701401;None;413
17-3701-TBR-A-1-001073;Tours Bret - Bureau;3701401;None;413
17-3701-TBR-A-1-001074;Tours Bret - Référent régional AQ IH;3701401;None;413
17-3701-TBR-A-1-001075;Tours Bret - Local serveurs info.;3701401;None;420
17-3701-TBR-A-1-001076;Tours Bret - Local électrique;3701401;None;401
17-3701-TBR-A-1-001077;Tours Bret - Ascenceur;3701401;None;401
17-3701-TBR-A-R;Tours Bret - Rez de chaussée;3701401;None;401
17-3701-TBR-A-R-00R001;Tours Bret - Accueil public;3701401;None;100
17-3701-TBR-A-R-00R002;Tours Bret - Ascenceur;3701401;None;401
17-3701-TBR-A-R-00R003;Tours Bret - Pré SAS;3701401;None;401
17-3701-TBR-A-R-00R004;Tours Bret - SAS vestiaires Pyjama;3701401;None;240
17-3701-TBR-A-R-00R005;Tours Bret - Sas personnel;3701401;None;240
17-3701-TBR-A-R-00R006;Tours Bret - Local Ménage ZAC;3701401;None;240
17-3701-TBR-A-R-00R007;Tours Bret - Laboratoire A;3701401;None;240
17-3701-TBR-A-R-00R008;Tours Bret - Circulation;3701401;None;240
17-3701-TBR-A-R-00R009;Tours Bret - Laboratoire B;3701401;None;240
17-3701-TBR-A-R-00R010;Tours Bret - Laboratoire C;3701401;None;240
17-3701-TBR-A-R-00R011;Tours Bret - Sas matériel;3701401;None;240
17-3701-TBR-A-R-00R012;Tours Bret - Réservoir Azote liquide;3701401;None;401
17-3701-TBR-A-R-00R013;Tours Bret - Salle Cuves Azote liquide;3701401;None;240
17-3701-TBR-A-R-00R014;Tours Bret - Salle cuves azote, congél.;3701401;None;240
17-3701-TBR-A-R-00R015;Tours Bret - Réception L.I.C.T.;3701401;None;240
17-3701-TBR-A-R-00R016;Tours Bret - Local réserve congélateurs;3701401;None;240
17-3701-TBR-A-R-00R017;Tours Bret - Local nicool;3701401;None;240
17-3701-TBR-A-R-00R018;Tours Bret - Local étuves;3701401;None;240
17-3701-TBR-A-R-00R019;Tours Bret - Local distribution;3701401;None;240
17-3701-TBR-A-R-00R020;Tours Bret - Sas local stérile;3701401;None;240
17-3701-TBR-A-R-00R021;Tours Bret - Local stérile;3701401;None;240
17-3701-TBR-A-R-00R022;Tours Bret - Distrib. & Stockage consom.;3701401;None;240
17-3701-TBR-A-R-00R023;Tours Bret - Vestiaire pyjama femmes;3701240;None;401
17-3701-TBR-A-R-00R024;Tours Bret - Vestiaire pyjama hommes;3701240;None;401
17-3701-TBR-A-R-00R030;Tours Bret - Attente donneurs;3701401;None;110
17-3701-TBR-A-R-00R031;Tours Bret - Réserve Promotion du don;3701401;None;114
17-3701-TBR-A-R-00R032;Tours Bret - Office;3701401;None;110
17-3701-TBR-A-R-00R033;Tours Bret - Restauration donneurs;3701401;None;110
17-3701-TBR-A-R-00R034;Tours Bret - Sas;3701401;None;401
17-3701-TBR-A-R-00R035;Tours Bret - Secrétariat CDS & 2nd médec;3701401;None;221
17-3701-TBR-A-R-00R036;Tours Bret - Secrétariat Centre de Soins;3701401;None;221
17-3701-TBR-A-R-00R037;Tours Bret - Chambre de repos;3701401;None;110
17-3701-TBR-A-R-00R038;Tours Bret - WC handicapés public;3701401;None;110
17-3701-TBR-A-R-00R039;Tours Bret - Attente malades;3701401;None;221
17-3701-TBR-A-R-00R040;Tours Bret - R.I.A.;3701401;None;401
17-3701-TBR-A-R-00R041;Tours Bret - Local électrique;3701401;None;401
17-3701-TBR-A-R-00R042;Tours Bret - WC femmes public;3701401;None;110
17-3701-TBR-A-R-00R043;Tours Bret - WC hommes public;3701401;None;110
17-3701-TBR-A-R-00R044;Tours Bret - Bureau médical;3701401;None;110
17-3701-TBR-A-R-00R045;Tours Bret - Bureau médical donneurs;3701401;None;110
17-3701-TBR-A-R-00R046;Tours Bret - Annexe cabine;3701401;None;110
17-3701-TBR-A-R-00R047;Tours Bret - Salle prélèvement donneurs;3701401;None;110
17-3701-TBR-A-R-00R048;Tours Bret - Vestiaires-Sanitaires femme;3701401;None;430
17-3701-TBR-A-R-00R049;Tours Bret - Réserve & Ordi. collecte mo;3701401;None;110
17-3701-TBR-A-R-00R050;Tours Bret - Secrétariat donneurs;3701401;None;110
17-3701-TBR-A-R-00R051;Tours Bret - Photocopieur;3701401;None;110
17-3701-TBR-A-R-00R052;Tours Bret - Chef département collecte;3701401;None;110
17-3701-TBR-A-R-00R053;Tours Bret - R.I.A.;3701401;None;401
17-3701-TBR-A-R-00R054;Tours Bret - Local collectes mobiles;3701401;None;110
17-3701-TBR-A-R-00R055;Tours Bret - Secrétariat collecte;3701401;None;110
17-3701-TBR-A-R-00R056;Tours Bret - Responsabl Promotion du don;3701401;None;114
17-3701-TBR-A-R-00R060;Tours Bret - Prélèvement Autotransfusion;3701401;None;110
17-3701-TBR-A-R-00R061;Tours Bret - Bureau médical consultation;3701401;None;221
17-3701-TBR-A-R-00R062;Tours Bret - Sas;3701401;None;221
17-3701-TBR-A-R-00R063;Tours Bret - Sanitaires;3701401;None;221
17-3701-TBR-A-R-00R064;Tours Bret - Sanitaires;3701401;None;221
17-3701-TBR-A-R-00R065;Tours Bret - Centre de soins;3701401;None;221
17-3701-TBR-A-R-00R066;Tours Bret - Rangement;3701401;None;221
17-3701-TBR-A-R-00R067;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-R-00R075;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-R-00R076;Tours Bret - Cadre médicotech Collectes;3701401;None;110
17-3701-TBR-A-R-00R077;Tours Bret - Cafétéria personnel;3701401;None;401
17-3701-TBR-A-R-00R079;Tours Bret - Local informatique;3701401;None;420
17-3701-TBR-A-R-00R080;Tours Bret - Local courrier;3701401;None;400
17-3701-TBR-A-R-00R081;Tours Bret - Rangement;3701401;None;401
17-3701-TBR-A-R-00R082;Tours Bret - Ascenseurs Hors service;3701401;None;401
17-3701-TBR-A-R-00R083;Tours Bret - Réserve Service technique;3701401;None;432
17-3701-TBR-A-R-00R090;Tours Bret - Sas service technique;3701401;None;432
17-3701-TBR-A-R-00R091;Tours Bret - Atelier service technique;3701401;None;432
17-3701-TBR-A-R-00R092;Tours Bret - Bureau Service technique;3701401;None;432
17-3701-TBR-A-R-00R093;Tours Bret - Bur. Tissus/thérapie cell.;3701401;None;240
17-3701-TBR-A-R-00R094;Tours Bret - Local serveurs informatique;3701401;None;420
17-3701-TBR-A-R-00R095;Tours Bret - Réserve Prélèvement;3701401;None;110
17-3701-TBR-A-R-00R096;Tours Bret - Réserve LICT;3701401;None;240
17-3701-TBR-A-R-00R099;Tours Bret - Allée centrale;3701401;None;401
17-3701-TBR-A-S;Tours Bret - Niveau sous sol;3701401;None;401
17-3701-TBR-A-S-00S001;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-S-00S002;Tours Bret - Sas distribution PSL;3701401;None;150
17-3701-TBR-A-S-00S003;Tours Bret - Secrétariat distribution;3701401;None;150
17-3701-TBR-A-S-00S004;Tours Bret - Chambre de garde;3701401;None;150
17-3701-TBR-A-S-00S005;Tours Bret - Sanitaires;3701401;None;150
17-3701-TBR-A-S-00S006;Tours Bret - Laboratoire distribution;3701401;None;151
17-3701-TBR-A-S-00S007;Tours Bret - Dégagement;3701401;None;401
17-3701-TBR-A-S-00S008;Tours Bret - Chef département IHR;3701401;None;150
17-3701-TBR-A-S-00S009;Tours Bret - Rangement / Escalier;3701401;None;150
17-3701-TBR-A-S-00S010;Tours Bret - Laboratoire IHR;3701401;None;154
17-3701-TBR-A-S-00S011;Tours Bret - Secrétariat traçabilité IHR;3701401;None;150
17-3701-TBR-A-S-00S015;Tours Bret - Sérologie Nord;3701401;None;120
17-3701-TBR-A-S-00S016;Tours Bret - Bureau validation;3701401;None;120
17-3701-TBR-A-S-00S017;Tours Bret - Réserve frigorifique;3701401;None;120
17-3701-TBR-A-S-00S018;Tours Bret - Sérologie Sud;3701401;None;120
17-3701-TBR-A-S-00S019;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-S-00S020;Tours Bret - C.F. Zéphir -25°C;3701401;None;151
17-3701-TBR-A-S-00S021;Tours Bret - C.F. Pomone +4°C;3701401;None;151
17-3701-TBR-A-S-00S022;Tours Bret - TGBT;3701401;None;401
17-3701-TBR-A-S-00S023;Tours Bret - Bur. cadre tech. IH-distri;3701401;None;150
17-3701-TBR-A-S-00S024;Tours Bret - Sanitaires;3701401;None;430
17-3701-TBR-A-S-00S025;Tours Bret - R.I.A;3701401;None;401
17-3701-TBR-A-S-00S026;Tours Bret - Local Technique;3701401;None;401
17-3701-TBR-A-S-00S027;Tours Bret - C.F. Orphée +4°C;3701401;None;120
17-3701-TBR-A-S-00S028;Tours Bret - Stockage;3701401;None;120
17-3701-TBR-A-S-00S029;Tours Bret - Paludisme (Labo noir);3701401;None;120
17-3701-TBR-A-S-00S035;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-S-00S036;Tours Bret - Sous station chauffage;3701401;None;401
17-3701-TBR-A-S-00S037;Tours Bret - Bureau syndicat CGT;3701401;None;418
17-3701-TBR-A-S-00S038;Tours Bret - Bureau Syndicat CFE-CGC;3701401;None;418
17-3701-TBR-A-S-00S039;Tours Bret - C.F. Eole +4°C;3701401;None;151
17-3701-TBR-A-S-00S040;Tours Bret - Local déchets;3701401;None;430
17-3701-TBR-A-S-00S041;Tours Bret - Sas Escalier;3701401;None;401
17-3701-TBR-A-S-00S042;Tours Bret - Réserve IHR;3701401;None;150
17-3701-TBR-A-S-00S043;Tours Bret - Sas;3701401;None;401
17-3701-TBR-A-S-00S044;Tours Bret - Sanitaires hommes;3701401;None;401
17-3701-TBR-A-S-00S045;Tours Bret - Vestiaires/sanitaires F;3701401;None;401
17-3701-TBR-A-S-00S046;Tours Bret - Local compresseurs;3701401;None;401
17-3701-TBR-A-S-00S047;Tours Bret - Ascenseurs Hors service;3701401;None;401
17-3701-TBR-A-S-00S048;Tours Bret - Traitement de l'eau;3701401;None;401
17-3701-TBR-A-S-00S049;Tours Bret - Local onduleurs;3701401;None;401
17-3701-TBR-A-S-00S050;Tours Bret - Linge propre;3701401;None;401
17-3701-TBR-A-S-00S051;Tours Bret - Irradiateur;3701401;None;132
17-3701-TBR-A-S-00S053;Tours Bret - Réserve containers DASRI;3701401;None;100
17-3701-TBR-A-S-00S054;Tours Bret - Local ménage;3701401;None;400
17-3701-TBR-A-S-00S055;Tours Bret - Local électrique;3701401;None;401
17-3701-TBR-A-S-00S056;Tours Bret - Local Ménage;3701401;None;400
17-3701-TBR-A-S-00S060;Tours Bret - Circulation;3701401;None;401
17-3701-TBR-A-S-00S061;Tours Bret - Labo pré-analytique B;3701401;None;120
17-3701-TBR-A-S-00S062;Tours Bret - Labo pré-analytique A;3701401;None;120
17-3701-TBR-A-S-00S063;Tours Bret - Laboratoire IHD;3701401;None;120
17-3701-TBR-A-S-00S064;Tours Bret - C.F. Rhea +4°C;3701401;None;120
17-3701-TBR-A-S-00S065;Tours Bret - C.F. Hestia +4°C;3701401;None;120
17-3701-TBR-A-S-00S066;Tours Bret - Vestiaires / Sanitaires;3701401;None;430
17-3701-TBR-A-S-00S070;Tours Bret - Ascenseur;3701401;None;401
17-3701-TBR-A-S-00S071;Tours Bret - Local machinerie ascenseur;3701401;None;401
17-3701-TBR-A-S-00S072;Tours Bret - Local électrique;3701401;None;401
17-3701-TBR-A-S-00S075;Tours Bret - Bureau DGV;3701401;None;123
17-3701-TBR-A-S-00S076;Tours Bret - Sas 3;3701401;None;123
17-3701-TBR-A-S-00S077;Tours Bret - Laboratoire M2 DGV;3701401;None;123
17-3701-TBR-A-S-00S078;Tours Bret - Sas 2;3701401;None;123
17-3701-TBR-A-S-00S079;Tours Bret - Laboratoire M1 DGV;3701401;None;123
17-3701-TBR-A-S-00S080;Tours Bret - Sas 1;3701401;None;123
17-3701-TBR-A-S-00S085;Tours Bret - Sas vestiaires;3701401;None;401
17-3701-TBR-A-S-00S086;Tours Bret - Gestion des dépôts;3701401;None;150
17-3701-TBR-A-S-00S087;Tours Bret - C.F. Gaia +4°C;3701401;None;150
17-3701-TBR-A-S-00S088;Tours Bret - C.F. Olympe -30°C;3701401;None;123
17-3701-TBR-A-S-00S089;Tours Bret - Local Congélateurs;3701401;None;240
17-3701-TBR-A-S-00S090;Tours Bret - Transformations;3701401;None;132
17-3701-TBR-A-S-00S099;Tours Bret - Allée centrale;3701401;None;401
17-3701-TBR-A-T;Tours Bret - Terrasse;3701401;None;401
17-3701-TBR-A-T-TB;Tours Bret - Terasse Basse;3701401;None;401
17-3701-TBR-A-T-TH;Tours Bret - Terrasse haute;3701401;None;401
17-3701-TBR-I-1;En attente informatique Bretonneau RDC;3701420;None;420
17-3701-TBR-I-2;En attente informatique Bretonneau Ssol;3701420;None;420
17-3701-TBR-I-3;En attente informatique Bretonneau Etage;3701420;None;420
17-3701-TBR-M;Tours Bret - Métrologie;0;None;0
17-3702;Zone analytique de Tours Deux Lions;0;None;0
17-3702-TDL;Site de Tours Deux Lions;0;None;0
17-3702-TDL-A;Tours Deux Lions - Batiment A;3702401;None;401
17-3702-TDL-A-1;Tours 2 Lions - Niveau 1;3702401;None;401
17-3702-TDL-A-1-001001;Tours 2 Lions - Zone attente/circulation;3702401;None;430
17-3702-TDL-A-1-001002;Tours 2 Lions - circulation 5;3702401;None;401
17-3702-TDL-A-1-001003;Tours 2 Lions - circulation 6;3702401;None;401
17-3702-TDL-A-1-001004;Tours 2 Lions - Responsable Prélèvements;3702401;None;411
17-3702-TDL-A-1-001005;Tours 2 Lions - Directeur RH;3702401;None;415
17-3702-TDL-A-1-001006;Tours 2 Lions - Adjoint DRH;3702401;None;415
17-3702-TDL-A-1-001007;Tours 2 Lions - Apprenti RH;3702401;None;415
17-3702-TDL-A-1-001008;Tours 2 Lions - Service personnel & paie;3702401;None;415
17-3702-TDL-A-1-001009;Tours 2 Lions - Apprenti RH;3702401;None;415
17-3702-TDL-A-1-001010;Tours 2 Lions - zone photocopie 04;3702401;None;430
17-3702-TDL-A-1-001011;Tours 2 Lions - archives 03;3702401;None;430
17-3702-TDL-A-1-001012;Tours 2 Lions - secrétariat général;3702401;None;411
17-3702-TDL-A-1-001013;Tours 2 Lions - Secrétariat CA;3702401;None;411
17-3702-TDL-A-1-001014;Tours 2 Lions - Directeur CA;3702401;None;411
17-3702-TDL-A-1-001015;Tours 2 Lions - Sanitaires 03 femmes;3702401;None;430
17-3702-TDL-A-1-001016;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-1-001017;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-1-001018;Tours 2 Lions - douche F;3702401;None;430
17-3702-TDL-A-1-001019;Tours 2 Lions - douche F;3702401;None;430
17-3702-TDL-A-1-001020;Tours 2 Lions - vestiaires F;3702401;None;430
17-3702-TDL-A-1-001021;Tours 2 Lions - Juriste Travaux Immobili;3702401;None;416
17-3702-TDL-A-1-001022;Tours 2 Lions - Juriste AQ;3702401;None;416
17-3702-TDL-A-1-001023;Tours 2 Lions - baie de brassage;3702401;None;420
17-3702-TDL-A-1-001024;Tours 2 Lions - local technique;3702401;None;401
17-3702-TDL-A-1-001025;Tours 2 Lions - local ménage;3702401;None;400
17-3702-TDL-A-1-001026;Tours 2 Lions - Responsable AQ;3702401;None;450
17-3702-TDL-A-1-001027;Tours 2 Lions - Assurance Qualité;3702401;None;450
17-3702-TDL-A-1-001028;Tours 2 Lions - Adjoint RF;3702401;None;419
17-3702-TDL-A-1-001029;Tours 2 Lions - Comptabilité ordonnateur;3702401;None;419
17-3702-TDL-A-1-001030;Tours 2 Lions - ACS;3702401;None;419
17-3702-TDL-A-1-001031;Tours 2 Lions - Agence compta./factur.;3702401;None;419
17-3702-TDL-A-1-001031-B;Tours 2 Lions - Local DP;3702401;None;418
17-3702-TDL-A-1-001032;Tours 2 Lions - bureau facturation;3702401;None;419
17-3702-TDL-A-1-001033;Tours 2 Lions - zone photocopie 03;3702401;None;430
17-3702-TDL-A-1-001034;Tours 2 Lions - sanitaires hommes;3702401;None;430
17-3702-TDL-A-1-001035;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-1-001036;Tours 2 Lions - production;3702401;None;419
17-3702-TDL-A-1-001037;Tours 2 Lions - archives compta;3702401;None;430
17-3702-TDL-A-1-001040;Tours 2 Lions - service achats / appro;3702401;None;431
17-3702-TDL-A-1-001041;Tours 2 Lions - adjoint appro;3702401;None;431
17-3702-TDL-A-1-001042;Tours 2 Lions - Achats;3702401;None;431
17-3702-TDL-A-1-001043;Tours 2 Lions - adjoint achats;3702401;None;431
17-3702-TDL-A-1-001044;Tours 2 Lions - Juriste Achats;3702401;None;416
17-3702-TDL-A-1-001045;Tours 2 Lions - responsable achats;3702401;None;431
17-3702-TDL-A-1-001046;Tours 2 Lions - Contrôleur de gestion;3702401;None;411
17-3702-TDL-A-1-001047;Tours 2 Lions - Réunions 03;3702401;None;411
17-3702-TDL-A-1-001048;Tours 2 Lions - Apprenti RH;3702401;None;415
17-3702-TDL-A-1-001050;Tours 2 Lions - ascenseur;3702401;None;401
17-3702-TDL-A-1-001051;Tours 2 Lions - Mezzanine magasin;3702401;None;431
17-3702-TDL-A-1-001052;Tours 2 Lions - Terrasse technique;3702401;None;401
17-3702-TDL-A-R;Tours 2 Lions - Rez de chaussée;3702401;None;401
17-3702-TDL-A-R-00R001;Tours 2 Lions - Hall, circulation 3;3702401;None;430
17-3702-TDL-A-R-00R002;Tours 2 Lions - circulation 2;3702401;None;401
17-3702-TDL-A-R-00R003;Tours 2 Lions - circulation 1;3702401;None;401
17-3702-TDL-A-R-00R004;Tours 2 Lions - vaguemestre;3702401;None;430
17-3702-TDL-A-R-00R005;Tours 2 Lions - zone photocopie 01;3702401;None;430
17-3702-TDL-A-R-00R006;Tours 2 Lions - archives PRL;3702401;None;430
17-3702-TDL-A-R-00R007;Tours 2 Lions - stagiaire 01;3702401;None;114
17-3702-TDL-A-R-00R008;Tours 2 Lions - resp communication;3702401;None;114
17-3702-TDL-A-R-00R009;Tours 2 Lions - secretariat collecte;3702401;None;110
17-3702-TDL-A-R-00R010;Tours 2 Lions - Salle formation-réunion;3702401;None;430
17-3702-TDL-A-R-00R011;Tours 2 Lions - Marketing du don;3702401;None;114
17-3702-TDL-A-R-00R012;Tours 2 Lions - Bureau Resp IH régionale;3702401;None;150
17-3702-TDL-A-R-00R013;Tours 2 Lions - bureau Chauffeurs;3702401;None;110
17-3702-TDL-A-R-00R014;Tours 2 Lions - bureau magasiniers;3702401;None;431
17-3702-TDL-A-R-00R015;Tours 2 Lions - vestiaires F;3702401;None;430
17-3702-TDL-A-R-00R016;Tours 2 Lions - douche;3702401;None;430
17-3702-TDL-A-R-00R017;Tours 2 Lions - vestiaire sanitaire 1;3702401;None;430
17-3702-TDL-A-R-00R018;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-R-00R019;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-R-00R020;Tours 2 Lions - local frigos collecte;3702401;None;110
17-3702-TDL-A-R-00R021;Tours 2 Lions - départ retour collecte;3702401;None;110
17-3702-TDL-A-R-00R022;Tours 2 Lions - cafétéria;3702401;None;430
17-3702-TDL-A-R-00R023;Tours 2 Lions - baie de brassage;3702401;None;420
17-3702-TDL-A-R-00R024;Tours 2 Lions - local technique;3702401;None;401
17-3702-TDL-A-R-00R025;Tours 2 Lions - Local ménage;3702401;None;400
17-3702-TDL-A-R-00R026;Tours 2 Lions - circulation 04;3702401;None;401
17-3702-TDL-A-R-00R030;Tours 2 Lions - local serveurs 2;3702401;None;420
17-3702-TDL-A-R-00R031;Tours 2 Lions - archives 01;3702401;None;430
17-3702-TDL-A-R-00R032;Tours 2 Lions - local CE;3702401;None;418
17-3702-TDL-A-R-00R033;Tours 2 Lions - Resp adjoint S. tech;3702401;None;432
17-3702-TDL-A-R-00R034;Tours 2 Lions - salle de réunions 01;3702401;None;411
17-3702-TDL-A-R-00R035;Tours 2 Lions - salle de réunions 02;3702401;None;411
17-3702-TDL-A-R-00R036;Tours 2 Lions - resp service tech;3702401;None;432
17-3702-TDL-A-R-00R037;Tours 2 Lions - zone photocopie 02;3702401;None;430
17-3702-TDL-A-R-00R038;Tours 2 Lions - bureau service technique;3702401;None;432
17-3702-TDL-A-R-00R039;Tours 2 Lions - bureau service technique;3702401;None;432
17-3702-TDL-A-R-00R041;Tours 2 Lions - local serveur;3702401;None;420
17-3702-TDL-A-R-00R042;Tours 2 Lions - S. technique;3702401;None;420
17-3702-TDL-A-R-00R043;Tours 2 Lions - DSI équipe 1;3702401;None;420
17-3702-TDL-A-R-00R044;Tours 2 Lions - Directeur informatique;3702401;None;420
17-3702-TDL-A-R-00R045;Tours 2 Lions - Infocentre;3702401;None;420
17-3702-TDL-A-R-00R046;Tours 2 Lions - DSI atelier;3702401;None;420
17-3702-TDL-A-R-00R047;Tours 2 Lions - DSI équipe 02;3702401;None;420
17-3702-TDL-A-R-00R048;Tours 2 Lions - sanitaires H 2;3702401;None;430
17-3702-TDL-A-R-00R049;Tours 2 Lions - WC;3702401;None;430
17-3702-TDL-A-R-00R050;Tours 2 Lions - ascenseur;3702401;None;401
17-3702-TDL-A-R-00R051;Tours 2 Lions - Vestiaire H;3702401;None;430
17-3702-TDL-A-R-00R052;Tours 2 Lions - douche;3702401;None;430
17-3702-TDL-A-R-00R053;Tours 2 Lions - douche;3702401;None;430
17-3702-TDL-A-R-00R054;Tours 2 Lions - sanitaire handicapés H;3702401;None;430
17-3702-TDL-A-R-00R055;Tours 2 Lions - sanitaires handicapés F;3702401;None;430
17-3702-TDL-A-R-00R056;Tours 2 Lions - DSI adjoint;3702401;None;418
17-3702-TDL-A-R-00R057;Tours 2 Lions - Magasin Informatique;3702401;None;420
17-3702-TDL-A-R-00R060;Tours 2 Lions - TGBT;3702401;None;401
17-3702-TDL-A-R-00R061;Tours 2 Lions - local déchets;3702401;None;430
17-3702-TDL-A-R-00R062;Tours 2 Lions - Patio;3702401;None;401
17-3702-TDL-A-R-00R070;Tours 2 Lions - Récept./Expéd./Navette;3702401;None;431
17-3702-TDL-A-R-00R071;Tours 2 Lions - garage;3702401;None;433
